application_id,family_id,aadhaar_id,applicant_name,age,gender,state,district,village,tribe,community_category,is_scheduled_tribe,family_size,dependents,land_area_requested_acres,land_type,has_previous_claim,has_aadhaar,has_community_proof,has_tribal_proof,has_medical_certificate,document_completeness,years_in_forest_area,occupation,annual_income,application_date,application_status,document_authenticity_score,eligibility_confidence_score,fraud_risk_score,gram_sabha_date,frc_recommendation,latitude,longitude,created_timestamp,last_updated
FRA-2025-000379,FAM-AADB19BC,9497-8103-2788,Applicant_379,68,Male,Madhya Pradesh,Rayagada,Village_29,Gond,ST,True,2,1,1.34,Water Bodies,False,True,True,False,False,Community Testimony,32,Handicrafts,33278,2025-04-24,Pending - Gram Sabha,0.798,0.586,0.081,,,22.095194,83.176094,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000380,FAM-75EFA44E,,Applicant_380,36,Female,Maharashtra,Bastar,Village_22,Oraon,ST,True,3,1,3.65,Habitation,False,False,True,True,True,Partial,28,Farming,42377,2025-01-20,Pending - Gram Sabha,0.988,0.792,0.195,,,18.980083,75.422018,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000381,FAM-180F0D64,,Applicant_381,58,Male,Jharkhand,Rayagada,Village_13,Ho,OTFD,False,5,3,3.07,Water Bodies,False,False,True,False,False,Community Testimony,20,Livestock Rearing,59470,2025-06-17,Pending - Document Verification,0.91,0.928,0.361,,,21.765948,75.465894,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000382,FAM-16740865,9508-1339-3423,Applicant_382,51,Male,Jharkhand,Ranchi,Village_64,Kondh,OTFD,False,4,1,3.11,Habitation,True,True,True,False,False,Community Testimony,50,Daily Labor,42931,2025-05-22,Rejected - Multiple Claims,0.74,0.666,0.236,,,24.562132,77.591213,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000383,FAM-A11A1F70,,Applicant_383,69,Female,Rajasthan,Rayagada,Village_56,Warli,OTFD,False,4,0,3.89,Grazing,False,False,False,False,True,Medical Certificate Alternative,39,Daily Labor,107073,2025-03-10,Pending - Community Verification,0.795,0.532,0.118,,,20.630865,76.825229,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000384,FAM-8691ABA2,3022-1871-9001,Applicant_384,44,Male,Telangana,Ranchi,Village_85,Kondh,ST,True,3,1,3.58,Water Bodies,False,True,False,True,False,Partial,43,Forest Produce Collection,76629,2025-02-10,Under Review,0.613,0.966,0.099,2025-03-18,Rejected,20.089927,79.188477,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000385,FAM-420EF643,2607-5280-5948,Applicant_385,63,Female,Jharkhand,Gadchiroli,Village_56,Bonda,ST,True,7,6,1.2,Habitation,True,True,True,True,False,Complete,29,Daily Labor,141519,2025-08-18,Rejected - Multiple Claims,0.673,0.891,0.334,,,17.768338,80.845428,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000386,FAM-B8E25A09,6132-9254-6858,Applicant_386,54,Female,Telangana,Mandla,Village_54,Bhil,ST,True,8,6,0.81,Habitation,False,True,False,False,False,Medical Certificate Alternative,24,Daily Labor,91207,2025-05-02,Pending - Community Verification,0.902,0.696,0.161,,,17.047623,84.497253,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000387,FAM-A6E01B01,9487-8540-1890,Applicant_387,30,Male,Maharashtra,Nandurbar,Village_14,Oraon,OTFD,False,6,3,2.92,Agricultural,False,True,False,False,False,Partial,36,Forest Produce Collection,93668,2025-08-05,Pending - Community Verification,0.689,0.838,0.341,,,19.407138,78.041581,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000388,FAM-635AFA9C,,Applicant_388,32,Male,Odisha,Kandhamal,Village_78,Gond,ST,True,3,0,2.16,Water Bodies,True,False,True,True,False,Community Testimony,35,Forest Produce Collection,127514,2025-04-27,Rejected - Multiple Claims,0.939,0.63,0.245,,,20.513039,82.556071,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000389,FAM-5B904C62,3018-8083-3396,Applicant_389,65,Male,Jharkhand,Kandhamal,Village_96,Bonda,ST,True,5,3,1.52,Agricultural,True,True,False,True,False,Community Testimony,32,Small Business,124838,2025-02-15,Rejected - Multiple Claims,0.767,0.712,0.011,,,20.656658,81.334718,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000390,FAM-DAAFE2BE,1180-5960-1558,Applicant_390,66,Female,Odisha,Ranchi,Village_18,Warli,OTFD,False,4,0,3.94,Community Forest Resource,False,True,False,False,False,Community Testimony,36,Farming,42871,2025-03-12,Pending - Community Verification,0.862,0.782,0.184,,,23.869311,75.820511,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000391,FAM-0F737C00,5963-7454-2117,Applicant_391,66,Female,Telangana,Mandla,Village_78,Bonda,ST,True,7,4,3.21,Water Bodies,False,True,False,True,False,Medical Certificate Alternative,38,Daily Labor,128774,2025-07-03,Approved,0.612,0.866,0.093,2025-08-08,Approved,20.995471,82.83119,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000392,FAM-5388A186,6302-4793-4876,Applicant_392,31,Male,Telangana,Khunti,Village_9,Kondh,ST,True,2,0,2.05,Community Forest Resource,False,True,True,True,False,Community Testimony,32,Forest Produce Collection,149613,2025-09-07,Under Review,0.701,0.719,0.114,2025-09-28,Rejected,18.296717,84.579891,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000393,FAM-32950D4D,,Applicant_393,65,Male,Madhya Pradesh,Koraput,Village_18,Kondh,OTFD,False,6,4,3.53,Community Forest Resource,False,False,True,False,True,Community Testimony,36,Livestock Rearing,66725,2025-09-28,Under Review,0.921,0.719,0.25,2025-11-09,Approved,21.553219,75.653501,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000394,FAM-0EF5ABAE,9474-5886-2653,Applicant_394,32,Female,Madhya Pradesh,Koraput,Village_77,Koya,ST,True,8,4,3.73,Community Forest Resource,True,True,True,True,False,Medical Certificate Alternative,22,Daily Labor,95413,2025-04-28,Rejected - Multiple Claims,0.807,0.806,0.125,,,21.949159,81.097241,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000395,FAM-4F9BB162,2816-8716-5309,Applicant_395,66,Male,Odisha,Ranchi,Village_54,Ho,ST,True,3,0,2.41,Community Forest Resource,False,True,True,True,False,Complete,31,Farming,144506,2025-07-20,Pending - DLC,0.972,0.944,0.192,,,18.035717,83.403287,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000396,FAM-494C2D15,2704-1583-9136,Applicant_396,57,Male,Andhra Pradesh,Khunti,Village_62,Ho,ST,True,2,0,0.59,Habitation,True,True,False,True,False,Complete,32,Handicrafts,111152,2025-03-14,Rejected - Multiple Claims,0.881,0.775,0.046,,,17.94394,82.003492,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000397,FAM-4550B433,7024-6763-4172,Applicant_397,46,Female,Odisha,Bastar,Village_30,Gond,ST,True,5,4,2.49,Agricultural,False,True,True,True,False,Partial,34,Forest Produce Collection,57040,2025-01-11,Pending - Gram Sabha,0.841,0.945,0.399,,,18.03773,79.171642,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000398,FAM-3D297105,3005-2258-2251,Applicant_398,41,Male,West Bengal,Ranchi,Village_29,Warli,OTFD,False,8,4,3.54,Habitation,False,True,False,False,False,Complete,21,Livestock Rearing,138020,2025-07-23,Pending - Community Verification,0.98,0.743,0.031,,,24.296394,84.93853,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000399,FAM-D3714742,9535-4777-5996,Applicant_399,60,Male,Chhattisgarh,Ranchi,Village_93,Santhal,ST,True,3,2,2.04,Grazing,False,True,True,True,False,Medical Certificate Alternative,28,Daily Labor,70354,2025-05-27,Approved,0.624,0.927,0.154,2025-06-11,Approved with Conditions,20.077306,74.577402,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000400,FAM-F8F193BE,4370-7214-4021,Applicant_400,67,Female,Gujarat,Koraput,Village_85,Ho,ST,True,8,5,3.78,Water Bodies,False,True,False,True,False,Complete,30,Small Business,128690,2025-07-28,Pending - SDLC,0.913,0.964,0.301,,,23.459174,81.192824,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000401,FAM-FCC71431,5709-9761-8594,Applicant_401,52,Female,Jharkhand,Khunti,Village_60,Dongria Kondh,ST,True,3,0,1.48,Community Forest Resource,False,True,False,True,False,Medical Certificate Alternative,38,Handicrafts,25060,2025-05-12,Pending - Gram Sabha,0.864,0.891,0.324,,,21.863993,75.615983,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000402,FAM-EA20A190,,Applicant_402,53,Female,Odisha,Mandla,Village_2,Warli,ST,True,4,3,2.73,Water Bodies,False,False,True,False,True,Medical Certificate Alternative,48,Daily Labor,92279,2025-06-03,Pending - SDLC,0.672,0.883,0.11,,,23.952443,75.653892,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000403,FAM-E1BD698D,3858-3406-1812,Applicant_403,39,Male,Odisha,Kandhamal,Village_88,Koya,OTFD,False,2,0,0.71,Community Forest Resource,False,True,False,False,False,Medical Certificate Alternative,37,Small Business,25863,2025-04-12,Pending - Community Verification,0.644,0.753,0.045,,,17.619602,76.652545,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000404,FAM-F381DD01,7084-7815-2169,Applicant_404,66,Female,Maharashtra,Kandhamal,Village_4,Oraon,OTFD,False,4,3,3.64,Community Forest Resource,True,True,False,False,False,Complete,25,Livestock Rearing,25847,2025-05-05,Rejected - Multiple Claims,0.965,0.513,0.244,,,23.464274,80.64035,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000405,FAM-79D703A1,9326-6636-4520,Applicant_405,49,Male,Jharkhand,Khunti,Village_98,Bonda,ST,True,2,0,2.48,Water Bodies,True,True,False,True,False,Community Testimony,41,Daily Labor,88201,2025-08-11,Rejected - Multiple Claims,0.708,0.918,0.117,,,18.952232,77.159953,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000406,FAM-2EE46FAE,6930-4782-8468,Applicant_406,45,Male,Madhya Pradesh,Mandla,Village_94,Bhil,OTFD,False,6,4,0.77,Community Forest Resource,True,True,True,False,False,Community Testimony,27,Daily Labor,128504,2025-03-18,Rejected - Multiple Claims,0.698,0.955,0.27,,,22.327221,81.872094,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000407,FAM-AC2E5B03,5700-6596-6142,Applicant_407,32,Male,Telangana,Khunti,Village_65,Santhal,ST,True,3,1,0.55,Agricultural,True,True,False,False,False,Community Testimony,43,Farming,36567,2025-01-27,Rejected - Multiple Claims,0.773,0.845,0.396,,,18.059022,85.26944,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000408,FAM-78E8964F,7358-7919-6805,Applicant_408,33,Female,Gujarat,Bastar,Village_92,Ho,ST,True,8,5,2.57,Water Bodies,False,True,True,False,False,Medical Certificate Alternative,50,Handicrafts,139363,2025-07-21,Pending - SDLC,0.896,0.718,0.303,,,22.60091,83.534761,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000409,FAM-8CC395C8,9345-2372-3494,Applicant_409,25,Female,West Bengal,Khunti,Village_42,Warli,ST,True,7,4,1.48,Agricultural,False,True,True,True,False,Complete,38,Daily Labor,137611,2025-09-19,Pending - DLC,0.938,0.713,0.129,,,19.548626,76.319406,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000410,FAM-9303E5ED,3346-1687-4451,Applicant_410,52,Female,Rajasthan,Gadchiroli,Village_41,Gond,ST,True,2,1,1.46,Grazing,False,True,True,True,False,Complete,49,Forest Produce Collection,107350,2025-05-05,Approved,0.683,0.919,0.302,2025-05-20,Rejected,24.22033,86.478137,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000411,FAM-E7ECE04D,9844-9813-4197,Applicant_411,25,Female,Odisha,Ranchi,Village_27,Ho,OTFD,False,7,3,2.32,Grazing,False,True,False,False,False,Complete,34,Handicrafts,84651,2025-05-03,Pending - Community Verification,0.946,0.997,0.293,,,17.931701,78.598375,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000412,FAM-B12D56C9,2295-4644-2218,Applicant_412,45,Male,Gujarat,Ranchi,Village_36,Warli,ST,True,7,5,1.6,Agricultural,True,True,False,False,False,Medical Certificate Alternative,26,Daily Labor,106655,2025-01-21,Rejected - Multiple Claims,0.851,0.623,0.235,,,23.976919,76.862724,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000413,FAM-07B15E35,4205-5346-8702,Applicant_413,34,Female,Jharkhand,Mandla,Village_37,Santhal,ST,True,2,0,0.51,Agricultural,True,True,False,True,False,Complete,33,Small Business,54481,2025-07-21,Rejected - Multiple Claims,0.834,0.819,0.194,,,22.255528,76.340836,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000414,FAM-06AED689,,Applicant_414,67,Female,West Bengal,Nandurbar,Village_51,Chenchu,OTFD,False,4,0,1.27,Community Forest Resource,True,False,True,False,True,Community Testimony,23,Forest Produce Collection,80913,2025-06-22,Rejected - Multiple Claims,0.645,0.848,0.282,,,23.189454,80.288604,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000415,FAM-F4551327,,Applicant_415,26,Female,Maharashtra,Dindori,Village_28,Bhil,ST,True,8,5,1.42,Community Forest Resource,True,False,True,True,False,Medical Certificate Alternative,49,Farming,55168,2025-08-24,Rejected - Multiple Claims,0.688,0.818,0.018,,,20.581091,76.877031,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000416,FAM-59824749,3728-9782-4378,Applicant_416,65,Male,Rajasthan,Gadchiroli,Village_43,Santhal,ST,True,7,0,3.31,Agricultural,False,True,False,True,False,Complete,36,Forest Produce Collection,67460,2025-09-07,Under Review,0.935,0.698,0.287,2025-10-01,Approved,24.28523,78.309527,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000417,FAM-326DE240,4532-5074-1223,Applicant_417,27,Male,Gujarat,Rayagada,Village_65,Bhil,ST,True,3,1,1.56,Habitation,False,True,True,False,False,Complete,46,Handicrafts,105888,2025-07-05,Pending - Gram Sabha,0.945,0.538,0.202,,,22.627914,83.524305,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000418,FAM-44E31C1C,1330-1241-9875,Applicant_418,63,Male,Chhattisgarh,Gadchiroli,Village_51,Munda,OTFD,False,8,5,1.99,Agricultural,False,True,True,False,False,Partial,23,Livestock Rearing,147043,2025-08-13,Pending - Gram Sabha,0.772,0.611,0.163,,,19.228463,77.697499,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000419,FAM-BD61F8D2,,Applicant_419,49,Male,West Bengal,Khunti,Village_48,Koya,OTFD,False,3,2,3.91,Grazing,False,False,True,False,False,Complete,40,Livestock Rearing,63572,2025-03-26,Pending - Document Verification,0.852,0.542,0.224,,,18.661455,86.247213,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000420,FAM-F90FF042,5095-2374-3315,Applicant_420,50,Female,Gujarat,Gadchiroli,Village_98,Munda,ST,True,5,2,1.94,Community Forest Resource,False,True,True,False,False,Community Testimony,47,Farming,55146,2025-04-25,Pending - DLC,0.918,0.773,0.125,,,22.216069,78.183893,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000421,FAM-77BA69BC,8913-9428-2334,Applicant_421,31,Female,Chhattisgarh,Khunti,Village_17,Kondh,ST,True,7,0,1.08,Grazing,False,True,True,True,False,Partial,40,Daily Labor,83857,2025-03-24,Pending - DLC,0.767,0.505,0.047,,,24.965955,83.359259,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000422,FAM-BB57C29E,,Applicant_422,64,Female,Rajasthan,Nandurbar,Village_22,Santhal,ST,True,8,5,2.32,Community Forest Resource,True,False,True,True,True,Partial,36,Small Business,128712,2025-08-01,Rejected - Multiple Claims,0.727,0.59,0.188,,,24.946483,74.072832,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000423,FAM-291AA927,4074-4264-2537,Applicant_423,59,Female,Andhra Pradesh,Rayagada,Village_8,Chenchu,ST,True,2,1,2.73,Habitation,False,True,True,True,False,Medical Certificate Alternative,46,Handicrafts,96607,2025-05-12,Pending - DLC,0.907,0.967,0.224,,,22.132795,76.633645,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000424,FAM-B8F1F5EF,3497-2687-4546,Applicant_424,42,Male,Maharashtra,Gadchiroli,Village_14,Santhal,OTFD,False,4,2,3.88,Water Bodies,True,True,True,False,False,Complete,45,Forest Produce Collection,149641,2025-04-03,Rejected - Multiple Claims,0.972,0.807,0.057,,,20.803712,74.003209,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000425,FAM-83744942,2274-1855-3244,Applicant_425,57,Female,Telangana,Nandurbar,Village_61,Oraon,ST,True,3,2,1.88,Grazing,True,True,True,False,False,Medical Certificate Alternative,36,Farming,135774,2025-04-06,Rejected - Multiple Claims,0.978,0.917,0.285,,,23.719009,81.286316,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000426,FAM-4E9966DA,,Applicant_426,60,Female,Andhra Pradesh,Kandhamal,Village_4,Oraon,OTFD,False,7,3,1.25,Water Bodies,False,False,True,False,True,Complete,26,Handicrafts,67315,2025-09-07,Approved,0.834,0.664,0.364,2025-10-21,Approved with Conditions,21.022347,74.168929,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000427,FAM-BA49D04D,,Applicant_427,66,Female,Telangana,Koraput,Village_90,Dongria Kondh,ST,True,6,0,3.52,Grazing,True,False,True,True,True,Complete,31,Farming,100336,2025-03-23,Rejected - Multiple Claims,0.894,0.935,0.053,,,20.356581,84.995441,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000428,FAM-A603B3C7,1918-8264-2021,Applicant_428,45,Male,Gujarat,Dantewada,Village_25,Bonda,ST,True,4,2,3.64,Habitation,False,True,False,True,False,Community Testimony,46,Small Business,107771,2025-01-03,Under Review,0.93,0.751,0.292,2025-01-20,Approved,20.547191,77.581831,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000429,FAM-1A35F485,4255-9281-7705,Applicant_429,36,Male,Maharashtra,Dantewada,Village_72,Oraon,ST,True,5,4,3.43,Agricultural,True,True,True,True,False,Partial,43,Farming,44334,2025-06-19,Rejected - Multiple Claims,0.851,0.51,0.068,,,17.08351,82.293293,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000430,FAM-B39A3E28,8542-2331-5042,Applicant_430,44,Male,Jharkhand,Dantewada,Village_7,Bhil,ST,True,4,1,2.48,Grazing,False,True,True,True,False,Partial,29,Livestock Rearing,111430,2025-08-09,Approved,0.796,0.789,0.14,2025-09-13,Rejected,20.597385,82.203343,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000431,FAM-89FA069F,3793-1601-7318,Applicant_431,34,Male,Telangana,Ranchi,Village_83,Bonda,ST,True,4,2,0.82,Habitation,False,True,True,True,False,Complete,49,Farming,87768,2025-03-16,Under Review,0.787,0.661,0.226,2025-04-21,Rejected,24.210199,78.190837,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000432,FAM-EEC1FA69,2713-6879-1129,Applicant_432,35,Female,West Bengal,Ranchi,Village_44,Bonda,ST,True,4,2,1.07,Water Bodies,False,True,True,False,False,Community Testimony,38,Daily Labor,111029,2025-07-24,Pending - SDLC,0.789,0.622,0.289,,,21.807535,80.273249,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000433,FAM-6679D6C2,7572-5918-1657,Applicant_433,39,Male,Telangana,Khunti,Village_100,Ho,OTFD,False,6,0,1.07,Habitation,False,True,False,False,False,Partial,24,Small Business,63666,2025-01-03,Pending - Community Verification,0.724,0.883,0.321,,,20.669708,76.149447,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000434,FAM-AF0D77C9,1013-3416-4283,Applicant_434,36,Female,Maharashtra,Rayagada,Village_24,Munda,OTFD,False,2,0,1.04,Water Bodies,False,True,True,False,False,Partial,31,Farming,81708,2025-09-22,Pending - SDLC,0.88,0.956,0.267,,,23.650776,83.180913,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000435,FAM-BB69D7A9,2569-7350-3105,Applicant_435,45,Male,Telangana,Ranchi,Village_37,Bonda,OTFD,False,6,3,2.37,Community Forest Resource,True,True,True,False,False,Partial,44,Forest Produce Collection,68382,2025-06-11,Rejected - Multiple Claims,0.801,0.501,0.24,,,20.185446,75.004505,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000436,FAM-1D382718,4769-3262-9191,Applicant_436,37,Male,Madhya Pradesh,Dantewada,Village_56,Gond,ST,True,5,1,1.5,Grazing,True,True,True,True,False,Partial,25,Handicrafts,109435,2025-09-27,Rejected - Multiple Claims,0.643,0.903,0.139,,,22.861365,82.526292,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000437,FAM-2A3E4F67,,Applicant_437,45,Male,Rajasthan,Dindori,Village_50,Bonda,OTFD,False,7,5,1.91,Agricultural,False,False,True,False,True,Community Testimony,36,Livestock Rearing,122367,2025-08-23,Pending - Gram Sabha,0.938,0.986,0.045,,,18.430717,79.512847,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000438,FAM-DEE6E252,,Applicant_438,25,Female,Rajasthan,Dantewada,Village_26,Koya,OTFD,False,5,0,2.13,Agricultural,False,False,True,False,False,Complete,48,Daily Labor,109966,2025-06-09,Pending - Document Verification,0.77,0.837,0.307,,,17.188243,77.474062,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000439,FAM-9B283291,5804-6847-7833,Applicant_439,26,Female,Andhra Pradesh,Dantewada,Village_82,Kondh,OTFD,False,7,0,2.36,Grazing,False,True,True,False,False,Complete,24,Small Business,38958,2025-08-14,Pending - Gram Sabha,0.738,0.729,0.247,,,24.350201,85.746546,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000440,FAM-296E7D56,9577-8510-1665,Applicant_440,29,Female,Andhra Pradesh,Koraput,Village_19,Chenchu,ST,True,5,4,3.93,Agricultural,False,True,True,True,False,Complete,25,Small Business,53666,2025-02-27,Pending - SDLC,0.986,0.897,0.228,,,24.959347,82.002559,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000441,FAM-50475246,9833-4993-1800,Applicant_441,48,Female,Madhya Pradesh,Khunti,Village_36,Dongria Kondh,ST,True,4,0,2.62,Habitation,False,True,True,True,False,Partial,20,Handicrafts,106142,2025-03-09,Pending - Gram Sabha,0.785,0.895,0.254,,,17.777182,76.922722,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000442,FAM-D97B3D56,6318-4621-2044,Applicant_442,64,Female,Rajasthan,Mandla,Village_76,Bhil,OTFD,False,6,3,2.16,Water Bodies,False,True,True,False,False,Medical Certificate Alternative,31,Handicrafts,39893,2025-08-28,Pending - SDLC,0.684,0.849,0.269,,,19.045541,74.419465,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000443,FAM-492FB525,2287-8971-6657,Applicant_443,30,Male,Gujarat,Ranchi,Village_39,Ho,OTFD,False,7,3,0.6,Water Bodies,False,True,False,False,False,Community Testimony,33,Farming,118485,2025-05-18,Pending - Community Verification,0.898,0.995,0.15,,,21.300742,78.919575,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000444,FAM-65932F40,3023-2588-7483,Applicant_444,38,Male,Chhattisgarh,Gadchiroli,Village_38,Santhal,OTFD,False,6,3,1.73,Habitation,True,True,True,False,False,Medical Certificate Alternative,40,Farming,107062,2025-06-17,Rejected - Multiple Claims,0.814,0.696,0.344,,,20.958666,80.030881,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000445,FAM-D3852481,8363-3571-3910,Applicant_445,50,Female,Odisha,Dindori,Village_43,Warli,ST,True,5,4,2.79,Grazing,True,True,False,True,False,Partial,24,Daily Labor,101254,2025-09-03,Rejected - Multiple Claims,0.84,0.866,0.378,,,19.600162,77.24923,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000446,FAM-67FFB972,8731-2490-7066,Applicant_446,26,Female,Gujarat,Dindori,Village_25,Santhal,ST,True,3,1,3.78,Habitation,False,True,True,True,False,Complete,26,Daily Labor,80447,2025-08-08,Pending - DLC,0.777,0.621,0.071,,,20.69125,82.33793,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000447,FAM-E21598FD,6427-3609-5011,Applicant_447,54,Male,Odisha,Koraput,Village_88,Bonda,OTFD,False,8,6,0.75,Grazing,False,True,False,False,False,Complete,34,Handicrafts,128495,2025-01-10,Pending - Community Verification,0.925,0.914,0.29,,,17.319252,79.192583,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000448,FAM-029A4E6A,9381-8209-8021,Applicant_448,32,Male,Jharkhand,Dantewada,Village_98,Chenchu,ST,True,7,1,1.78,Community Forest Resource,False,True,True,True,False,Medical Certificate Alternative,23,Livestock Rearing,104152,2025-02-15,Pending - SDLC,0.901,0.878,0.137,,,22.513553,78.298596,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000449,FAM-DE8CDC84,8378-5225-5510,Applicant_449,63,Male,Jharkhand,Kandhamal,Village_67,Ho,ST,True,4,2,3.0,Community Forest Resource,False,True,True,False,False,Community Testimony,41,Livestock Rearing,40242,2025-03-05,Pending - DLC,0.717,0.692,0.255,,,17.224038,76.751607,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000450,FAM-10640899,5963-3430-1197,Applicant_450,41,Female,Gujarat,Dindori,Village_52,Warli,ST,True,4,1,2.55,Water Bodies,False,True,True,True,False,Partial,47,Daily Labor,83183,2025-03-16,Pending - SDLC,0.606,0.973,0.137,,,19.474466,76.91603,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000451,FAM-10013DF5,5559-2959-4226,Applicant_451,47,Female,West Bengal,Gadchiroli,Village_82,Kondh,ST,True,7,1,1.77,Agricultural,True,True,True,False,False,Complete,28,Daily Labor,146046,2025-09-28,Rejected - Multiple Claims,0.897,0.936,0.388,,,17.447798,81.367128,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000452,FAM-BC77235B,5062-5009-5195,Applicant_452,36,Male,Madhya Pradesh,Mandla,Village_23,Kondh,OTFD,False,6,2,0.82,Habitation,False,True,False,False,False,Medical Certificate Alternative,21,Forest Produce Collection,49830,2025-04-19,Pending - Community Verification,0.905,0.739,0.039,,,24.053126,74.664076,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000453,FAM-825B786B,2196-4218-8836,Applicant_453,32,Female,Chhattisgarh,Mandla,Village_26,Gond,ST,True,6,3,1.55,Agricultural,True,True,False,True,False,Partial,38,Small Business,100532,2025-08-01,Rejected - Multiple Claims,0.701,0.704,0.108,,,22.049026,78.272312,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000454,FAM-315F2739,8918-9424-5649,Applicant_454,66,Female,Maharashtra,Dindori,Village_32,Oraon,OTFD,False,7,3,0.89,Habitation,True,True,True,False,False,Community Testimony,35,Forest Produce Collection,43435,2025-02-25,Rejected - Multiple Claims,0.773,0.652,0.37,,,20.545587,82.292479,2025-09-06 05:09:25,2025-09-06 05:09:25
